Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17714,9/24/2020,Mercy-USA for Aid and Development,Electronic,Yes,61,,,,Yes,,,
17715,9/24/2020,"LifeLink® Foundation, Inc.",Electronic,Yes,6,Yes,,,,Yes,,
17716,9/24/2020,"Parkway Products, LLC",Electronic,Yes,1,Yes,Yes,,,Yes,,
17717,9/24/2020,Children's Home Society of Washington,Electronic,,1,,Yes,,,,,
17718,9/24/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17719,9/24/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17757,9/24/2020,"Ball State University Foundation, Inc.",Electronic,,59,Yes,,,,Yes,,
17683,9/25/2020,"Andrews Agency, Inc.",Electronic,Yes,1,,,Yes,,Yes,,
17707,9/25/2020,"Indiana University Health Foundation, Inc.",Electronic,,9,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17708,9/25/2020,Dedham Savings,Electronic,Yes,3,,Yes,,,,,
17709,9/25/2020,The Village Bank,Electronic,,11,,,,Yes,,,
17710,9/25/2020,The Village Bank,Electronic,,3,,,,Yes,,,
17711,9/25/2020,Capital One,Electronic,Yes,31,Yes,Yes,,Yes,Yes,,
17712,9/25/2020,TD Bank N.A.,Electronic,Yes,1,Yes,Yes,,Yes,Yes,,
17713,9/25/2020,Eagle Bank,Electronic,,2,,,,Yes,,,
17562,9/25/2020,HopeHealth,Electronic,,47,,Yes,,Yes,,,
17393,9/25/2020,"Inspire Brands, Inc.",Electronic,Yes,24,Yes,,,,Yes,,
17411,9/25/2020,Capital One,Paper,Yes,4,,,,Yes,Yes,,
17706,9/26/2020,"Nashua River Watershed Association, Inc.",Electronic,,42,,Yes,,,,,
17697,9/28/2020,Forma Therapeutics,Electronic,Yes,1,Yes,,,,Yes,,
17698,9/28/2020,Golden Care Home Health,Electronic,Yes,1,,,,Yes,,,
17699,9/28/2020,VOXX International Corporation,Electronic,Yes,22,Yes,Yes,,,Yes,,
17700,9/28/2020,Pennington Biomedical Research Foundation,Electronic,,17,Yes,,,,Yes,,
17701,9/28/2020,The Island Institute,Electronic,Yes,39,Yes,Yes,,Yes,Yes,,
17702,9/28/2020,Metaformers Inc,Electronic,Yes,2,Yes,,,,Yes,,
17703,9/28/2020,EyeMed Vision Care LLC,Electronic,Yes,108478,Yes,,,,Yes,,
17704,9/28/2020,Transaction Corporate Shuttles Inc.,Electronic,Yes,189,Yes,,,,Yes,,
17705,9/28/2020,"Wells Fargo Bank, N.A",Electronic,Yes,4,,Yes,,Yes,Yes,,
17686,9/29/2020,Gulf Coast State College,Electronic,Yes,24,Yes,,,,Yes,,
17687,9/29/2020,Spire Hospitality LLC,Electronic,Yes,23,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17688,9/29/2020,"Jani-King International, Inc",Electronic,Yes,12,Yes,Yes,Yes,,Yes,,
17689,9/29/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
17690,9/29/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
17691,9/29/2020,ST. MARY'S CREDIT UNION,Electronic,,3,,Yes,,,,,
17692,9/29/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
17693,9/29/2020,ST. MARY'S CREDIT UNION,Electronic,,4,,Yes,Yes,,,,
17694,9/29/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
17695,9/29/2020,Start Here,Electronic,Yes,6,Yes,Yes,Yes,,Yes,,
17696,9/29/2020,PV Settlement,Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
17684,9/30/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
17685,9/30/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17831,9/30/2020,"Northwest Eye Surgeons, P.C. and Sight Partners LLC",Electronic,Yes,3,Yes,,,,Yes,,
17758,9/30/2020,North Shore Medical Center,Electronic,Yes,1,Yes,,,,Yes,,
17759,9/30/2020,University of South Carolina Upstate Foundations,Electronic,,11,Yes,,,,Yes,,
17760,9/30/2020,Bay State Savins Bank,Paper,Yes,4,Yes,,,,Yes,,
17761,9/30/2020,City of Medford Public Schools,Electronic,Yes,1597,Yes,,,,Yes,,
17762,9/30/2020,Bank of America,Electronic,Yes,2,Yes,Yes,,,Yes,,
17763,9/30/2020,Payoneer Inc.,Electronic,Yes,6,Yes,Yes,,Yes,Yes,,
17764,9/30/2020,Marywood University,Electronic,,1,Yes,,,,Yes,,
17765,9/30/2020,Main Street Bank,Electronic,,3,,,,Yes,,,
17766,9/30/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
17767,9/30/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17768,9/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17769,9/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17770,9/30/2020,Mutual One Bannk,Electronic,,1,,,,Yes,,,
17771,9/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17772,9/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17773,9/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17775,9/30/2020,"Wells Fargo Bank, N.A.",Paper,,2,,Yes,,,Yes,,
17822,10/1/2020,The Mariners  Museum and Park,Electronic,,9,,Yes,,,Yes,,
17823,10/1/2020,ADRA International,Electronic,,28,,Yes,,Yes,,,
17824,10/1/2020,The Village Bank,Electronic,,1,,,,,,,
17825,10/1/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17826,10/1/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17827,10/1/2020,Salem Five Cents Savings Bank,Electronic,,14,,,,Yes,,,
17828,10/1/2020,"Hall, Noble & Druce, P.C.",Electronic,Yes,8,Yes,Yes,,,Yes,,
17829,10/1/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17830,10/1/2020,ST. MARY'S CREDIT UNION,Electronic,,2,,Yes,,Yes,,,
17811,10/2/2020,Unum Group,Electronic,Yes,10,Yes,,,,Yes,,
17812,10/2/2020,"PupBox, c/o Petco Animal Supplies Stores, Inc.",Electronic,Yes,700,,,,Yes,,,
17813,10/2/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17814,10/2/2020,Tufts Health Plan,Electronic,Yes,206,Yes,,,,Yes,,
17815,10/2/2020,"NetBrain Technologies, Inc.",Electronic,Yes,62,Yes,Yes,,,Yes,,
17816,10/2/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17817,10/2/2020,Winchester Savings Bank,Electronic,,4,,,,Yes,,,
17818,10/2/2020,"Southcoast Hospitals Group, Inc.",Electronic,,33,Yes,,,,Yes,,
17819,10/2/2020,Salem Five Cents Savings Bank,Electronic,,3,,,,Yes,,,
17820,10/2/2020,The Hartford Life and Accident Insurance Company,Electronic,,1,Yes,,,,Yes,,
17821,10/2/2020,"CBD Industries, LLC",Electronic,Yes,1495,,Yes,,Yes,Yes,,
17852,10/5/2020,Jewish Federation of Cincinnati,Electronic,,1,Yes,,,,Yes,,
17848,10/5/2020,Madison Insurance Group,Electronic,Yes,3,Yes,,,,Yes,,
17808,10/5/2020,Providence Hospitality Partners,Paper,Yes,1,,,Yes,,Yes,,
17809,10/5/2020,Faena Hotels and Residences LLC,Electronic,Yes,1,Yes,Yes,,Yes,Yes,,
17810,10/5/2020,Watertown Savings Bank,Paper,,13,,Yes,,,,,
17799,10/5/2020,L2 Brands d/b/a/ League & Legacy,Electronic,Yes,2,Yes,,,,Yes,,
17800,10/5/2020,Wealth Building CPA dba My Wealth Store,Electronic,Yes,14,Yes,Yes,Yes,,Yes,,
17801,10/5/2020,"Foveon, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
17802,10/5/2020,New-York Historical Society,Electronic,,30,Yes,Yes,,,Yes,,
17803,10/5/2020,The Village Bank,Electronic,,3,,,,Yes,,,
17804,10/5/2020,The Village Bank,Electronic,,3,,,,Yes,,,
17805,10/5/2020,The Village Bank,Electronic,,3,,,,Yes,,,
17790,10/6/2020,Portola Partners Group LLC,Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
17791,10/6/2020,American United Life Insurance Company,Electronic,Yes,1,Yes,,,,Yes,,
17792,10/6/2020,"Mosaic Construction, LLC",Electronic,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17793,10/6/2020,"Cincinnati Test Systems, Inc",Electronic,Yes,3,Yes,,,,Yes,,
17794,10/6/2020,Atlantic Medical Imaging,Electronic,Yes,34,Yes,,,,Yes,,
17795,10/6/2020,JPMorgan Chase Bank N.A.,Paper,,1,,Yes,,,,,
17796,10/6/2020,"Wells Fargo Bank, N.A.",Paper,Yes,1,,Yes,,,Yes,,
17797,10/6/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17798,10/6/2020,Florida Conference of Seventh- day Adventists,Electronic,,8,Yes,Yes,,,Yes,,
17806,10/7/2020,Lincoln Financial Group,Electronic,Yes,4,Yes,,,,Yes,,
17807,10/7/2020,"TSL Company Holdings, Ltd.",Electronic,Yes,1,Yes,,,,Yes,,
17776,10/7/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
17777,10/7/2020,The 5th Avenue Theatre Association,Electronic,Yes,19,Yes,,,,Yes,,
17778,10/7/2020,St. Paul Centr for Biblical Theology,Electronic,Yes,167,,,,Yes,,,
17779,10/7/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17780,10/7/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
17781,10/7/2020,Town of Buckland,Paper,Yes,2,Yes,,,,Yes,,
17782,10/7/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17783,10/7/2020,OrthoAtlanta,Electronic,Yes,1,Yes,,,,Yes,,
17784,10/7/2020,Made in Oregon,Electronic,Yes,90,,,,Yes,Yes,,
17785,10/7/2020,"South Middlesex Opportunity Council, Inc.",Electronic,Yes,0,,,,,,,
17786,10/7/2020,"Ashe Capital Management, LP",Electronic,Yes,1,Yes,Yes,,,,,
17787,10/7/2020,The FUND for Lake George,Electronic,,26,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17788,10/7/2020,"Brookfield Residential Properties, Inc.",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
17789,10/7/2020,Piedmont Cancer Institute,Electronic,Yes,1,,,,Yes,,,
17832,10/7/2020,Massachusetts Maritime Academy,Electronic,,25,Yes,Yes,,,Yes,,
17833,10/7/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17834,10/7/2020,The Society of Chartered Property Casualty Underwriters,Electronic,Yes,10,,,,Yes,,,
17835,10/8/2020,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,Yes,,,,,
17836,10/8/2020,Walgreen Co.,Paper,,2,,,Yes,,,,
17837,10/8/2020,Bonita Springs Utilities,Electronic,,95,,Yes,,,,,
17838,10/9/2020,"Corporate Risk Solutions, LLC",Paper,Yes,15,Yes,,Yes,,Yes,,
17839,10/9/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17840,10/9/2020,Neltnet,Paper,Yes,1,,Yes,,,,,
17841,10/9/2020,Keith Fabry,Electronic,Yes,199,,,,Yes,Yes,,
17842,10/9/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
17843,10/9/2020,"American Express Travel Related Services Company, Inc",Electronic,,49,,,,Yes,,,
17844,10/9/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,,,Yes,,,
17845,10/9/2020,"JPMorgan Chase Bank, N.A.",Paper,,1,,Yes,,,,,
17846,10/9/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,2,,Yes,,,Yes,,
17847,10/9/2020,"DXP Enterprises, Inc.",Electronic,Yes,29,Yes,,,,Yes,,
17849,10/9/2020,"Thirty Madison, Inc. dba Keeps and Keeps.com",Electronic,,13,,,Yes,,Yes,,
17850,10/9/2020,Georgia Southern University,Electronic,,371,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17851,10/9/2020,"RSC Insurance Brokerage, Inc.",Electronic,Yes,2,,,Yes,,Yes,,
17856,10/9/2020,The Village Bank,Electronic,,3,,,,Yes,,,
17853,10/10/2020,"Paint Sundries Solutions, Inc. dba Paint Supply",Electronic,Yes,29,,,,Yes,Yes,,
17855,10/10/2020,Sharon & Crescent United Credit Union,Electronic,Yes,1,,Yes,,,,,
17863,10/12/2020,"Parkview Health System, Inc",Electronic,,6,Yes,,,,Yes,,
17864,10/12/2020,Speedcast,Electronic,Yes,11,Yes,Yes,Yes,,Yes,,
17865,10/12/2020,PricewaterhouseCoopers LLP,Electronic,Yes,30,Yes,,,,Yes,,
17866,10/12/2020,Body by Ravi Plastic Surgery & Aesthetics,Electronic,Yes,1,Yes,Yes,Yes,Yes,Yes,,
17867,10/12/2020,Virginia Union University,Electronic,,2,Yes,,,,Yes,,
17868,10/12/2020,"RVGR Holdings, LLC",Electronic,Yes,1,Yes,,,,Yes,,
17869,10/12/2020,"The Vanguard Group, Inc.",Electronic,Yes,1,,Yes,,,,,
17870,10/13/2020,"Infinity Specialty Tapes, LLC and its parent company, Duraco Specialty Tapes LLC",Electronic,Yes,119,Yes,Yes,Yes,Yes,Yes,,
17871,10/14/2020,T Mobile,Electronic,Yes,3,,,Yes,,,,
17872,10/14/2020,Savers Bank,Electronic,,1,,,,Yes,,,
17873,10/14/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17874,10/14/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17857,10/14/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17858,10/14/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
17859,10/14/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
17860,10/14/2020,Eastern Bank,Electronic,,187,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17861,10/14/2020,The Cooperative Bank of Cape Cod,Electronic,,192,,,,Yes,,,
17862,10/14/2020,"The National Aviary of Pittsburgh, Inc.",Electronic,,1,,Yes,,,,,
17883,10/14/2020,Bank of America,Electronic,Yes,1,Yes,Yes,,,Yes,,
17756,10/14/2020,Capital One,Electronic,Yes,31,Yes,Yes,,Yes,Yes,,
17915,10/14/2020,Andersen Tax LLC,Electronic,Yes,1,Yes,,,,Yes,,
17916,10/14/2020,Shupert Chaing PLLC,Electronic,Yes,1,,,Yes,,Yes,,
17917,10/14/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
17918,10/14/2020,JPMorgan Chase Bank N.A.,Electronic,Yes,1,,Yes,,,,,
17908,10/15/2020,"Scholarship America, Inc.",Electronic,,9,Yes,,,,Yes,,
17909,10/15/2020,DVM Consulting LLC,Electronic,Yes,2,Yes,,,,Yes,,
17910,10/15/2020,Tilton School,Electronic,,43,,Yes,,,,,
17911,10/15/2020,The Davis Academy,Electronic,,7,,Yes,,,,,
17912,10/15/2020,"RealOp Investments, LLC",Electronic,Yes,3,Yes,,,,Yes,,
17914,10/15/2020,"Wells Fargo Bank, N.A.",Paper,Yes,1,Yes,,,,Yes,,
17919,10/16/2020,"Schmidt Electic Company, Inc.",Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
17901,10/16/2020,Columbus City Schools,Electronic,Yes,3,Yes,,,,Yes,,
17902,10/16/2020,Discover Financial Services,Electronic,Yes,1,Yes,,,Yes,Yes,,
17903,10/16/2020,Clark County School District,Electronic,Yes,15,Yes,,,,Yes,,
17904,10/16/2020,Lawrence + Memorial Hospital,Electronic,,489,,,,Yes,,,
17905,10/16/2020,"One Workplace Ferrari, LLC dba One Workplace",Electronic,Yes,1,Yes,,Yes,,Yes,,
17906,10/16/2020,American Jewish University,Electronic,,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17907,10/16/2020,"Integrated Computer Solutions, Inc.",Paper,,10,Yes,,,,Yes,,
17882,10/16/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
17900,10/18/2020,Carnival Corporation and plc,Electronic,Yes,145,Yes,Yes,,Yes,Yes,,
17892,10/19/2020,Vizo Financial Corporate Credit Union,Electronic,Yes,2,,Yes,,,,,
17893,10/19/2020,National Education Association,Electronic,Yes,,Yes,,,,Yes,,
17894,10/19/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17895,10/19/2020,Webster Five Cents Savings Bank,Electronic,,71,,,,Yes,,,
17896,10/19/2020,Greenfield Community College,Electronic,,21266,Yes,,,,Yes,,
17897,10/19/2020,Winchester Savings Bank,Electronic,,2,,,,Yes,,,
17898,10/19/2020,"American Express Travel Related Services Company, Inc",Electronic,,47,,,,Yes,,,
17899,10/19/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,1,,Yes,,,,,
17886,10/20/2020,"American Express Travel Related Services Company, Inc.",Electronic,,38,,,,Yes,,,
17887,10/20/2020,Walgreen Co,Paper,Yes,1,,,Yes,,,,
17888,10/20/2020,"American Express Travel Related Services Company, Inc.",Electronic,,108,,,,Yes,,,
17889,10/20/2020,"Simple Solutions Learning, Inc.",Electronic,Yes,2,,,,Yes,,,
17890,10/20/2020,"Bay Cove Human Services, Inc.",Paper,Yes,19,Yes,Yes,,,Yes,,
17891,10/20/2020,"American Express Travel Related Services Company, Inc.",Electronic,,18,,,,Yes,,,
17920,10/20/2020,First Bank,Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
17922,10/20/2020,"Wyndham Capital Mortgage, Inc.",Electronic,Yes,8,Yes,,,,Yes,,
17923,10/20/2020,"Covati & Janhsen, CPA's, PC",Electronic,Yes,10,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17924,10/20/2020,"Intellirad Imaging, Inc.",Electronic,,2,Yes,Yes,,,Yes,,
17925,10/20/2020,Bank of America,Paper,,1,Yes,Yes,,,Yes,,
17926,10/20/2020,"UAMG, LLC",Electronic,Yes,5,Yes,Yes,Yes,,Yes,,
17927,10/20/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17963,10/21/2020,"Passavant Memorial Homes, Inc.",Electronic,,5,Yes,Yes,Yes,Yes,Yes,,
17964,10/21/2020,Paradigm Midstream,Electronic,Yes,1,Yes,Yes,,,Yes,,
17965,10/21/2020,U.S. Bancorp,Paper,Yes,1,,Yes,,,,,
17966,10/21/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17967,10/21/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17968,10/21/2020,"Sam's West, Inc. dba Sam's Club",Electronic,Yes,501,,Yes,,,,,
17969,10/21/2020,"American Express Travel Related Services Company, Inc.",Electronic,,153,,,,Yes,,,
17921,10/21/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17884,10/21/2020,"The Baton Rouge Clinic, A Medical Corporation",Electronic,Yes,84,,,,,,,
17885,10/21/2020,"Wheelabrator Technologies Inc., City Carting Inc., and Tunnel Hill Partners, LP",Electronic,Yes,2,,,Yes,,Yes,,
17875,10/21/2020,Way Finders,Paper,Yes,1,Yes,,,,Yes,,
17876,10/21/2020,Way Finders,Paper,Yes,3,Yes,,,,Yes,,
17877,10/21/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17878,10/21/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17879,10/21/2020,The Commonwealth of Massachusetts Department of Revenue,Electronic,Yes,12,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17880,10/21/2020,The Commonwealth of Massachusetts Department of Revenue,Electronic,Yes,7,Yes,,,,Yes,,
17881,10/21/2020,Historic Charleston Foundation,Electronic,,1,,,,Yes,,,
17954,10/22/2020,"Savers, Inc",Electronic,Yes,8,,Yes,,,,,
17955,10/22/2020,Customer Portfolios LLC,Electronic,Yes,26,Yes,Yes,,Yes,Yes,,
17956,10/22/2020,"Blue Cross and Blue Shield of Massachusetts, Inc.",Electronic,Yes,7937,Yes,,,,,,
17957,10/22/2020,"Morrison, Brown, Argiz & Farra, LLC",Electronic,Yes,1,Yes,,,,Yes,,
17958,10/22/2020,"Commercial Sewing, Inc.",Electronic,Yes,7,Yes,Yes,,,Yes,,
17959,10/22/2020,Bridgford Foods Corporation,Electronic,,8,Yes,,,,Yes,,
17960,10/22/2020,"JPMorgan Chase Bank, N.",Electronic,Yes,1,,Yes,,,,,
17961,10/22/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17962,10/22/2020,Citizens Financial Group,Paper,,5,Yes,,,,Yes,,
17950,10/23/2020,Hacker Architects,Electronic,Yes,1,Yes,,,,Yes,,
17951,10/23/2020,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Electronic,Yes,13,Yes,,Yes,,Yes,,
17952,10/23/2020,Roeper City & Country School,Electronic,,4,Yes,Yes,Yes,Yes,Yes,,
17953,10/23/2020,Salem Five Cents Savings Bank,Electronic,,1,,,,Yes,,,
17947,10/26/2020,"GloryBee Natural Sweeteners, Inc.",Electronic,Yes,2,,,,Yes,Yes,,
17948,10/26/2020,"Tailored Brands, Inc.",Electronic,Yes,878,Yes,Yes,Yes,Yes,Yes,,
17949,10/26/2020,Trinity Health,Electronic,,293,,Yes,,,,,
17942,10/27/2020,EWIE Group of Companies,Electronic,,1,Yes,,Yes,,Yes,,
17943,10/27/2020,Dedham Savings,Paper,Yes,1,,Yes,,,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17944,10/27/2020,Honolulu Museum of Art,Electronic,,4,Yes,,,,Yes,,
17945,10/27/2020,Winchester Savings Bank,Electronic,,3,,,,Yes,,,
17946,10/27/2020,St. Mary's Credit Union,Electronic,,1,,,,Yes,,,
17940,10/28/2020,"American Express Travel Related Services Company, Inc.",Electronic,,36,,,,Yes,,,
17929,10/28/2020,Black Oak Services,Electronic,Yes,1,Yes,,,,Yes,,
17930,10/28/2020,"Appalachian Underwriters, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17931,10/28/2020,Aegerion Pharmaceuticals Inc.,Electronic,Yes,59,Yes,,,,,,
17932,10/28/2020,"INVO PEO, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
17933,10/28/2020,"JM Bullion, Inc.",Electronic,,567,,,,Yes,,,
17934,10/28/2020,"First Impressions Orthodontics, a subsidiary of Professional Dental Alliance of Connecticut, PLLC",Electronic,Yes,16,Yes,,,,Yes,,
17935,10/28/2020,The Latin School of Chicago,Electronic,,16,Yes,,,,Yes,,
17936,10/28/2020,"Riley Children s Foundation, LLC",Electronic,,3,Yes,Yes,,,Yes,,
17937,10/28/2020,Jewish Home Lifecare d/b/a The New Jewish Home,Electronic,,61,,Yes,,,Yes,,
17938,10/29/2020,"Dental Care Alliance, LLC",Electronic,Yes,38942,Yes,Yes,,,Yes,,
17939,10/29/2020,Mide Technology Corporation,Electronic,Yes,36,Yes,,,,Yes,,
17941,10/29/2020,"Luxottica of America, Inc.",Electronic,Yes,25,Yes,,,Yes,Yes,,
17928,10/29/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17970,10/29/2020,Houghton Mifflin Harcourt Publishing Company,Electronic,Yes,5,Yes,,,,Yes,,
17971,10/29/2020,Securities America Inc,Paper,,1,,Yes,,,Yes,,
17972,10/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17973,10/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17975,10/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17976,10/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17977,10/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17978,10/29/2020,Salisbury School,Electronic,,522,Yes,Yes,,,Yes,,
18007,10/29/2020,AMETEK,Electronic,Yes,6,,,,Yes,Yes,,
18008,10/29/2020,Hart & Patterson Financial Group,Electronic,Yes,847,Yes,,Yes,,Yes,,
18009,10/29/2020,"Centerstone of Tennessee, Inc",Electronic,Yes,1,Yes,,,,Yes,,
18010,10/29/2020,Chipotle Mexican Grill,Electronic,Yes,105,Yes,,,,Yes,,
18011,10/29/2020,Jackson National Life Insurance Company,Paper,,2,Yes,Yes,,,Yes,,
18012,10/29/2020,Ascend Clinical LLC,Electronic,Yes,280,Yes,,,,Yes,,
18000,10/30/2020,Churchill Downs Technology Initiatives Company,Electronic,Yes,20,,Yes,,,,,
18001,10/30/2020,"SiteOne Landscape Supply, Inc.",Electronic,Yes,278,Yes,Yes,,,Yes,,
