Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26505,5/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26506,5/6/2022,Massachusetts General Hospital,Electronic,,1,Yes,,,,Yes,,
26513,5/9/2022,WINCHESTER SAVINGS BANK,Electronic,,3,,,,Yes,,,
26521,5/9/2022,Wally Edgar Chevrolet,Electronic,Yes,1,Yes,,Yes,,Yes,,
26522,5/9/2022,Massachusetts Executive Office of Health and Human Services,Electronic,,1,Yes,,,,,,
26523,5/9/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26524,5/9/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26525,5/9/2022,Eastern Bank,Electronic,,205,,,,Yes,,,
26526,5/10/2022,Bank of America,Electronic,Yes,1,Yes,,,Yes,Yes,,
26527,5/10/2022,"Liberty Partners Financial Services, LLC",Electronic,Yes,246,Yes,Yes,Yes,Yes,Yes,,
26528,5/10/2022,"Wells Fargo Bank, N.A.",Paper,Yes,1,,,,Yes,Yes,,
26529,5/10/2022,SAVERS BANK,Electronic,,2,,,,Yes,,,
26530,5/10/2022,TIAA,Electronic,Yes,1,,Yes,,,Yes,,
26514,5/10/2022,"Research Partnership, Ltd.",Electronic,Yes,1,Yes,,,,Yes,,
26534,5/10/2022,Intuit Inc.,Electronic,,1,Yes,,Yes,,Yes,,
26608,5/10/2022,Principal Financial Group,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26541,5/11/2022,The Village Bank,Electronic,,1,,Yes,,Yes,,,
26535,5/11/2022,"Behavioral Health Partners of MetroWest , LLC.",Electronic,Yes,10735,Yes,,Yes,Yes,Yes,,
26536,5/11/2022,"Allied Beverage Group, L.L.C.",Electronic,Yes,8,Yes,,,,Yes,,
26537,5/11/2022,"Reed & Dailey Associates, Inc",Electronic,Yes,6,Yes,Yes,,,Yes,,
26538,5/11/2022,"GCF Valuation, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
26539,5/11/2022,Brown Brothers Harriman & Co. and its affiliates,Electronic,,442,Yes,Yes,,,Yes,,
26531,5/11/2022,Town of Fairhaven,Electronic,,21188,Yes,,,,Yes,,
26532,5/11/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
26533,5/11/2022,Quantedge Global Fund,Electronic,,2,Yes,,,,Yes,,
26540,5/12/2022,Argo Turboserve Corporation,Electronic,Yes,6,Yes,,,,Yes,,
26542,5/12/2022,Albin Randall & Bennett PA,Electronic,Yes,22,Yes,Yes,,,Yes,,
26543,5/12/2022,Marans Newman Tsolis & Nazinitsky LLC,Electronic,Yes,35,Yes,Yes,Yes,,Yes,,
26544,5/12/2022,Profitero LLC,Electronic,Yes,99,Yes,Yes,Yes,,Yes,,
26545,5/12/2022,Parker-Hannifin Corporation,Electronic,Yes,1310,Yes,Yes,Yes,,Yes,,
26546,5/12/2022,"IHF Online, LLC",Electronic,Yes,13,,,,Yes,,,
26548,5/13/2022,Genetics & IVF Institute,Electronic,Yes,12,Yes,Yes,,Yes,Yes,,
26549,5/13/2022,"Assurance IQ, LLC and USA Family Protection Insurance Services, LLC",Electronic,Yes,183,,,Yes,,Yes,,
26550,5/13/2022,Gershman Investment Corp.,Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
26551,5/13/2022,"Law Enforcement Health Benefits, Inc.",Electronic,Yes,19,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26552,5/13/2022,Shaker Heights City School District,Electronic,Yes,12,Yes,,,,Yes,,
26553,5/13/2022,"Starr Hill Brewery, LLC",Electronic,Yes,1,Yes,,,,Yes,,
26554,5/13/2022,"48forty Solutions, LLC",Electronic,Yes,111,Yes,,,,Yes,,
26555,5/13/2022,LIFESPAN Services,Electronic,Yes,1,Yes,,Yes,,Yes,,
26556,5/13/2022,"Baum Sigman Auerbach & Neuman, Ltd.",Electronic,Yes,3,Yes,,,,Yes,,
26557,5/16/2022,"Wells Fargo Bank, N.A.",Electronic,Yes,1,,Yes,,,Yes,,
26558,5/16/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26559,5/16/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26560,5/16/2022,Department of Revenue,Paper,,5,Yes,,,,,,
26561,5/16/2022,Berkshire Community College,Electronic,,1,Yes,,,,,,
26562,5/16/2022,Aetna Bridge Company,Electronic,Yes,108,Yes,Yes,,,Yes,,
26563,5/16/2022,Public Employees Credit Union,Electronic,Yes,6,Yes,Yes,,,Yes,,
26564,5/16/2022,The Northwestern Mutual Life Insurance Company,Paper,Yes,1,Yes,,Yes,,,,
26565,5/16/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
26547,5/16/2022,WINCHESTER SAVINGS BANK,Electronic,,4,,,,Yes,,,
26566,5/17/2022,"Heidell Pittoni Murphy & Bach, LLP",Electronic,Yes,108,Yes,,,,Yes,,
26567,5/17/2022,Rockland Trust,Electronic,,2,,Yes,,,Yes,,
26568,5/17/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
26569,5/17/2022,Rockland Trust,Electronic,Yes,1,Yes,,,,Yes,,
26570,5/17/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26571,5/17/2022,Rockland Trust,Paper,,1,,Yes,,,Yes,,
26573,5/18/2022,First Financial Credit Union,Electronic,Yes,53,Yes,Yes,Yes,Yes,Yes,,
26574,5/18/2022,"Interstate Transport, Inc.",Electronic,Yes,3,,Yes,,,,,
26575,5/18/2022,Clements Worldwide Insurance,Electronic,Yes,2,Yes,,Yes,,Yes,,
26576,5/18/2022,"Streff Associates, LLC",Electronic,Yes,4,,,,Yes,Yes,,
26577,5/18/2022,"H.I.G. Capital, LLC",Electronic,Yes,62,Yes,,,,Yes,,
26578,5/18/2022,"Brinster & Bergman, LLP",Electronic,Yes,2,Yes,Yes,,,Yes,,
26579,5/18/2022,Partnership HealthPlan of California,Electronic,Yes,144,Yes,,Yes,,Yes,,
26580,5/18/2022,"American Express Travel Related Services Company, Inc.",Electronic,,16,,,,Yes,,,
26581,5/18/2022,"American Express Travel Related Services Company, Inc.",Electronic,,4,,,,Yes,,,
26582,5/18/2022,"Altair Engineering, Inc.",Electronic,Yes,1,,,,Yes,Yes,,
26583,5/18/2022,"Leader Bank, N.A.",Paper,,14,,Yes,,,,,
26584,5/18/2022,"Fredette, Sankowski, Woodcock & Co.",Electronic,Yes,2,Yes,Yes,,,Yes,,
26585,5/18/2022,Frontline Insurance Managers,Electronic,Yes,1,Yes,,,,Yes,,
26586,5/19/2022,Cape Cod Five,Electronic,Yes,1,,Yes,,,,,
26587,5/19/2022,"M3 Accounting Systems, Inc.",Electronic,Yes,5,Yes,,,,Yes,,
26588,5/19/2022,"Charles Schwab & Co., Inc.",Electronic,Yes,2,Yes,,,,Yes,,
26589,5/19/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26590,5/19/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26591,5/19/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26592,5/19/2022,"East Tennessee Children's Hospital Association, Inc.",Electronic,Yes,15,Yes,,,,Yes,,
26593,5/19/2022,"Wells Fargo Bank, N.A.",Paper,Yes,1,,,Yes,,Yes,,
26594,5/19/2022,WBRC Inc,Electronic,Yes,2,Yes,,,,Yes,,
26595,5/19/2022,"ChemStation International, Inc.",Electronic,Yes,5,Yes,Yes,Yes,,Yes,,
26596,5/19/2022,Salem Five Cents Savings Bank,Electronic,,2,,,,Yes,,,
26597,5/19/2022,"PAR, Inc.",Electronic,Yes,29,Yes,,,,Yes,,
26598,5/19/2022,Salem Five Cents Savings Bank,Electronic,,3,,,,Yes,,,
26599,5/19/2022,Albany Bank & Trust Co. N.A.,Electronic,Yes,5,Yes,Yes,Yes,Yes,Yes,,
26600,5/20/2022,"Oswego County Opportunities, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
26601,5/20/2022,Nederlander Theatrical Corp.,Electronic,Yes,27,Yes,,,,Yes,,
26602,5/20/2022,"American Express Travel Related Services Company, Inc.",Electronic,,64,,,,Yes,,,
26603,5/20/2022,D&H Company,Electronic,Yes,6,Yes,Yes,Yes,,Yes,,
26604,5/20/2022,Inglis Foundation,Electronic,Yes,1,Yes,Yes,,Yes,Yes,,
26605,5/20/2022,"Dick's Sporting Goods, Inc. (A.D. Starr)",Electronic,,59,,,,Yes,Yes,,
26606,5/20/2022,Thesy LLC d/b/a Element Vape,Electronic,Yes,9,,,,Yes,,,
26607,5/20/2022,Walworth County Wisconsin,Electronic,Yes,1,Yes,,Yes,,Yes,,
26609,5/20/2022,Hoist and Crane Service Group,Electronic,Yes,1,Yes,,,,Yes,,
26610,5/20/2022,SAVERS BANK,Electronic,,1,,,,Yes,,,
26611,5/23/2022,WINCHESTER SAVINGS BANK,Electronic,,5,,,,Yes,,,
26612,5/23/2022,Salem Five Cents Savings Bank,Electronic,,74,,,,,,,
26613,5/23/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26614,5/23/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26615,5/23/2022,Casella Waste Systems,Electronic,,9,Yes,,,,Yes,,
26616,5/23/2022,Digital Federal Credit Union,Paper,Yes,1,Yes,,,,Yes,,
26617,5/23/2022,"Biolase, Inc.",Electronic,Yes,142,Yes,Yes,Yes,Yes,Yes,,
26618,5/24/2022,Fall River Municipal Credit Union,Paper,Yes,1,,Yes,,,,,
26619,5/24/2022,Allaire Healthcare Group,Electronic,Yes,93,Yes,Yes,,,Yes,,
26620,5/24/2022,Allwell Behavioral Health Services,Electronic,Yes,2,Yes,,Yes,,Yes,,
26621,5/24/2022,"Comstar, LLC",Electronic,Yes,306058,Yes,Yes,Yes,Yes,Yes,,
26622,5/24/2022,"Willians -Sonoma, Inc.",Electronic,Yes,1,,,,Yes,,,
26623,5/24/2022,"Wells Fargo Bank, N.A.",Electronic,Yes,82,,Yes,,,Yes,,
26624,5/24/2022,"American Express Travel Related Services Company, Inc.",Electronic,,7,,,,Yes,,,
26625,5/24/2022,Val Verde Regional Medical Center,Electronic,Yes,16,Yes,,,,Yes,,
26627,5/24/2022,Colonial Life & Accident Insurance Company,Electronic,Yes,9,Yes,,,,Yes,,
26628,5/25/2022,Vance Street Capital,Electronic,Yes,1,Yes,,,,Yes,,
26629,5/25/2022,"Deep Foundations Institute, Inc.",Electronic,,17,,,,Yes,,,
26630,5/25/2022,"Dutton, Daniels, Hines, Kalkhoff, Cook & Swanson, P.L.C.",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
26631,5/25/2022,"Centerline Communications, LLC",Electronic,Yes,26,Yes,,,,Yes,,
26626,5/25/2022,"C.R. England, Inc.",Electronic,Yes,939,Yes,,,,Yes,,
26633,5/25/2022,Gerber Technology LLC,Electronic,Yes,269,Yes,Yes,Yes,,Yes,,
26634,5/25/2022,"AdviceOne, LLC",Electronic,Yes,268,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26635,5/25/2022,Bank of America,Electronic,Yes,2,Yes,,,Yes,Yes,,
26636,5/25/2022,"Elephant Insurance Services, LLC",Electronic,Yes,402,,,Yes,,Yes,,
26637,5/25/2022,"Leader Bank, N.A.",Paper,Yes,1,Yes,,,,Yes,,
28130,5/25/2022,EmergeOrtho,Electronic,Yes,45,Yes,Yes,Yes,,Yes,,
26638,5/26/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26639,5/26/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26640,5/26/2022,Salem Five Cents Savings Bank,Electronic,,78,,,,Yes,,,
26632,5/26/2022,Salem Five Cents Savings Bank,Electronic,,48,,,,Yes,,,
26651,5/26/2022,Schneck Medical Center,Electronic,Yes,9,Yes,Yes,Yes,Yes,,,
26652,5/26/2022,Aon Plc,Electronic,Yes,648,Yes,,Yes,,Yes,,
26653,5/26/2022,"R.L. Vallee, Inc.",Electronic,Yes,3,Yes,Yes,,,Yes,,
26654,5/26/2022,"Corbett Technology Solutions, Inc",Electronic,Yes,4,Yes,,,,Yes,,
26655,5/26/2022,St. Marys Credit Union,Electronic,,3,,,,Yes,,,
26656,5/26/2022,"3T Brands, Inc",Electronic,Yes,11,Yes,Yes,Yes,Yes,Yes,,
26641,5/27/2022,"Perkins & Company, PC",Electronic,,3,Yes,Yes,Yes,,Yes,,
26642,5/27/2022,"Acorda Therapeutics, Inc.",Electronic,,132,Yes,Yes,Yes,,Yes,,
26643,5/27/2022,"Abbate Insurance Associates, Inc.",Electronic,Yes,12,,,Yes,,,,
26644,5/27/2022,ATW Companies,Electronic,Yes,10,Yes,,,,Yes,,
26645,5/27/2022,Compressed Gas Association,Electronic,Yes,1,Yes,,,,Yes,,
26646,5/27/2022,Library of Congress Federal Credit Union,Electronic,,1,Yes,Yes,,,Yes,,
26647,5/27/2022,Franklin International,Electronic,Yes,2,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26648,5/27/2022,Massachusetts General Hospital,Electronic,Yes,1,,Yes,,,,,
26649,5/27/2022,WINCHESTER SAVINGS BANK,Electronic,,1,,,,Yes,,,
26650,5/27/2022,Adams Community Bank,Electronic,,4,,,,Yes,,,
26657,5/31/2022,"Arc-Com Fabrics, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
26658,5/31/2022,Dagle Electrical Construction Corp.,Electronic,Yes,460,Yes,,Yes,,Yes,,
26660,5/31/2022,"Associated Ophthalmologists of Kansas City, P.C.",Electronic,,1,Yes,,,,Yes,,
26674,6/1/2022,"Germain Automotive Partnership, Inc.",Electronic,Yes,6,Yes,,Yes,Yes,Yes,,
26675,6/1/2022,"Private Client Services, LLC",Electronic,Yes,893,Yes,Yes,Yes,,Yes,,
26701,6/1/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26659,6/1/2022,"Beacon Hospice, L.L.C.",Paper,Yes,14,Yes,,Yes,,Yes,,
26663,6/2/2022,Rainier Arms,Electronic,Yes,325,,,,Yes,,,
26664,6/2/2022,Prothena Biosciences Inc.,Electronic,Yes,7,Yes,,,,Yes,,
26665,6/2/2022,"Integrated Data Services, Inc.",Electronic,Yes,63,Yes,Yes,Yes,,Yes,,
26666,6/2/2022,The Lanier Law Firm,Electronic,Yes,550,Yes,Yes,,Yes,Yes,,
26667,6/2/2022,Century Gaming Inc.,Electronic,Yes,1,Yes,Yes,,,Yes,,
26668,6/2/2022,The Lincoln National Life Insurance Company,Electronic,Yes,1,Yes,,,,Yes,,
26669,6/2/2022,The Rothman Orthopaedic Institute,Paper,Yes,2,,Yes,,Yes,Yes,,
26670,6/2/2022,SAVERS BANK,Electronic,,4,,,,Yes,,,
26671,6/2/2022,SAVERS BANK,Electronic,,4,,,,Yes,,,
26672,6/2/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26673,6/2/2022,St. Mary's Credit Union,Electronic,,11,,,,Yes,,,
26697,6/2/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26676,6/3/2022,Global Wireless Solutions,Electronic,,14,Yes,Yes,Yes,,Yes,,
26677,6/3/2022,McLean Hospital,Paper,Yes,1,,,,Yes,Yes,,
26678,6/3/2022,Varsity Tutors LLC,Electronic,Yes,823,,,Yes,,Yes,,
26679,6/3/2022,Pyramid Consulting Group,Electronic,Yes,58,Yes,,,,Yes,,
26661,6/3/2022,The Village Bank,Electronic,,21,,Yes,,Yes,,,
26662,6/3/2022,"ECS Tuning, LLC operating as Rennline Automotive",Electronic,,262,,,,Yes,,,
26681,6/3/2022,"Reid and Riege, P.C.",Electronic,Yes,4,Yes,Yes,,,Yes,,
26682,6/3/2022,"On Deck Capital, Inc.",Electronic,,1191,Yes,Yes,Yes,Yes,Yes,,
26683,6/3/2022,Hinkle Law Firm LLC,Electronic,Yes,2,Yes,,,,Yes,,
26684,6/6/2022,SAVERS BANK,Electronic,,1,,,,Yes,,,
26689,6/6/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
26680,6/6/2022,WINCHESTER SAVINGS BANK,Electronic,,2,,,,Yes,,,
26698,6/6/2022,Mutual One Bank,Electronic,,1,,,,,,,
26699,6/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26700,6/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26691,6/6/2022,The Roman Catholic Diocese of Syracuse,Electronic,Yes,10,Yes,,,,Yes,,
26692,6/6/2022,Coastal Realty Capital d/b/a Maine Capital Group,Electronic,Yes,33,Yes,Yes,Yes,Yes,Yes,,
26693,6/6/2022,Quad Plus,Electronic,Yes,3,Yes,Yes,,Yes,Yes,,
26694,6/6/2022,"Griffin Greenhouse Supplies, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26695,6/6/2022,Massachusetts Executive Office of Health and Human Services,Electronic,Yes,1,Yes,,,,Yes,,
26696,6/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26702,6/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26703,6/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26706,6/6/2022,Northern Bank & Trust Company,Both,Yes,10,Yes,Yes,Yes,,Yes,,
26707,6/6/2022,Salem Five Cents Savings Bank,Electronic,,47,,,,Yes,,,
26704,6/7/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26705,6/7/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26690,6/7/2022,"Metro Builders Supply, Inc. d/b/a Metro Appliances & More",Electronic,Yes,1,Yes,Yes,,,Yes,,
26732,6/7/2022,Central Florida Inpatient Medicine,Electronic,Yes,29,Yes,,,,Yes,,
26733,6/7/2022,Numrich Gun Parts Corporation,Electronic,Yes,482,,,,Yes,,,
26734,6/7/2022,Wymar Federal Credit Union,Electronic,Yes,1,,Yes,,,,,
26735,6/7/2022,Infotek Consulting Services Inc,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
26736,6/7/2022,St. Lucie County Tax Collector,Electronic,Yes,4,,,Yes,,,,
26685,6/7/2022,Rockland Trust,Electronic,Yes,1,Yes,,Yes,Yes,Yes,,
26686,6/7/2022,Beth Israel Deaconess Medical Center,Electronic,Yes,1,Yes,,,,Yes,,
26687,6/7/2022,Webster Five Cents Savings Bank,Electronic,,8,,,,Yes,,,
26688,6/7/2022,Schaumburg Park District,Electronic,Yes,3,Yes,Yes,,,Yes,,
26722,6/8/2022,"HCMC Legal, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26723,6/8/2022,"Freedman HealthCare, LLC",Electronic,Yes,2,Yes,,,,Yes,,
26724,6/8/2022,MetroWest Medical Center,Electronic,Yes,8,,,,,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26725,6/8/2022,"Choice Health Insurance, LLC",Electronic,Yes,14,Yes,,,,Yes,,
26726,6/8/2022,Texas Tech University Health Sciences Center,Electronic,,194,Yes,,Yes,,Yes,,
26727,6/8/2022,First Community Bank,Electronic,Yes,1,Yes,,,,Yes,,
26728,6/8/2022,"CorVel Enterprise Comp., Inc.",Electronic,Yes,1,Yes,,,,Yes,,
26729,6/8/2022,"Wilkins Recreational Vehicles, Inc.",Electronic,Yes,48,Yes,,Yes,Yes,Yes,,
26730,6/8/2022,"Hancock Survey Associates, Inc.",Electronic,Yes,15,Yes,,,,Yes,,
26731,6/8/2022,Bell Tower Home Health Care,Electronic,Yes,1,Yes,,Yes,,Yes,,
26708,6/8/2022,Mass General Brigham Salem,Electronic,,1,Yes,,,,Yes,,
26709,6/8/2022,Brigham Women's Hospital,Electronic,Yes,1,,,,,,,
26710,6/9/2022,St. Anne's Credit Union,Paper,,55,,Yes,,Yes,Yes,,
26720,6/9/2022,"MedQIA, LLC",Electronic,Yes,1,,Yes,,,,,
26721,6/9/2022,Cetera Financial Group,Electronic,,62,Yes,,,,Yes,,
26714,6/10/2022,"MCG Health, LLC",Electronic,Yes,1330,Yes,,,,Yes,,
26715,6/10/2022,Webster Five Cents Savings Bank,Electronic,,3,,,,Yes,,,
26716,6/10/2022,"90 Degree Benefits, Inc.",Electronic,Yes,750,Yes,,,,Yes,,
26717,6/10/2022,J Wavro Associates Inc. & J. Wavro Property Management Company,Electronic,Yes,15,Yes,Yes,Yes,Yes,Yes,,
26718,6/10/2022,Corridor Capital,Electronic,Yes,5,Yes,Yes,,,Yes,,
26719,6/10/2022,"Robbins, Kelly, Patterson & Tucker",Electronic,Yes,4,Yes,Yes,Yes,Yes,Yes,,
26712,6/11/2022,"North American Rescue, LLC",Electronic,Yes,78,,,,Yes,Yes,,
26713,6/11/2022,Danaher Corporation,Electronic,,530,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26711,6/13/2022,WINCHESTER SAVINGS BANK,Electronic,,6,,,,Yes,,,
26737,6/13/2022,Simpson University,Electronic,Yes,4,Yes,,,,Yes,,
26738,6/13/2022,"Meier Supply Company, Inc.",Electronic,Yes,6,Yes,,Yes,,Yes,,
26739,6/13/2022,"Fieldpoint Private Holdings, Inc.",Electronic,Yes,39,Yes,Yes,Yes,Yes,Yes,,
26355,6/13/2022,St. Mary's Credit Union,Electronic,,1,,,,,,,
26321,6/13/2022,Sears Law Office,Electronic,Yes,389,Yes,Yes,Yes,Yes,Yes,,
26740,6/14/2022,St. Mary's Credit Union,Electronic,,2,,,,Yes,,,
26741,6/14/2022,"Quality Temporary Services, Inc",Electronic,Yes,12,Yes,Yes,Yes,,Yes,,
26742,6/14/2022,"Ameriprise Financial, Inc.",Electronic,Yes,112,Yes,Yes,,,Yes,,
26743,6/14/2022,"Compañia Panameña de Aviacion, S.A.",Electronic,Yes,2,,,Yes,,Yes,,
26744,6/14/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26745,6/14/2022,Eastern Bank,Electronic,,26,,,,Yes,,,
26746,6/14/2022,Faulkner University,Electronic,Yes,58,Yes,,,,Yes,,
26747,6/14/2022,DiversiTech Corporation,Electronic,Yes,1,Yes,,,,Yes,,
26748,6/14/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26749,6/14/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
26750,6/14/2022,Shields Health Care Group Inc.,Electronic,Yes,688855,Yes,,,,,,
26751,6/14/2022,"JPMorgan Chase Bank, N.A.",Paper,,1,,Yes,,,,,Yes
26756,6/14/2022,Noll Law Office,Electronic,Yes,2,Yes,,Yes,,Yes,,
26757,6/14/2022,Robert Half International Inc.,Electronic,Yes,18,Yes,,,,Yes,,
26761,6/15/2022,Resolute Health Hospital,Electronic,Yes,13,Yes,,,,Yes,,
26752,6/15/2022,SAVERS BANK,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
26754,6/15/2022,Baptist Medical Center,Electronic,Yes,245,Yes,,,,Yes,,
26755,6/15/2022,The Village Bank,Electronic,,1,,,,Yes,,,
26795,6/15/2022,"City of Hobart, Indiana",Electronic,Yes,3,Yes,Yes,,Yes,Yes,,
26762,6/16/2022,Main Street Bank,Electronic,,1,,,,Yes,,,
26763,6/16/2022,"Brorson & Associates, P.C.",Electronic,Yes,3,Yes,,,,Yes,,
26764,6/16/2022,Phelps County Regional Medical Center d/b/a Phelps Health,Electronic,,2,Yes,,,,Yes,,
26758,6/16/2022,"Guardian Fueling Technologies, LLC",Electronic,Yes,2,Yes,,Yes,,Yes,,
